id,source,target,size
57834,57671,57354,1
57835,57672,56796,1
57836,57673,57195,1
57837,57674,56612,1
57838,57675,57350,1
57839,57676,56614,1
57840,57677,56612,1
57841,57678,56612,1
57842,57679,56612,1
57843,57680,56612,1
57844,57681,56612,1
57845,57682,57195,1
57846,57683,56612,1
57847,57684,56612,1
57848,57685,56612,1
57849,57686,56612,1
57850,57687,56612,1
57851,57688,56612,1
57852,57689,56612,1
57853,57690,56612,1
57854,57691,56612,1
57855,57691,57096,1
57856,57692,56612,1
57857,57693,56612,1
57858,57694,56612,1
57859,57695,56612,1
57860,57696,56612,1
57861,57697,56612,1
57862,57698,56612,1
57863,57698,57284,1
57864,57699,56612,1
57865,57700,56687,1
57866,57701,56687,1
57867,57702,56796,1
57868,57703,56796,1
57869,57704,56796,1
57870,57705,56796,1
57871,57706,56652,1
57872,57707,57369,1
57873,57708,56612,1
57874,57709,57350,1
57875,57710,60177,1
57876,57711,57358,1
57877,57712,57350,1
57879,57713,57096,1
57878,57713,57241,1
57880,57714,57358,1
57881,57715,57350,1
57882,57716,60177,1
57883,57717,60177,1
57884,57718,60177,1
57885,57719,56652,1
57886,57720,57350,1
57887,57721,57354,1
57888,57722,56796,1
57890,57723,57096,1
57889,57723,57350,1
57891,57724,56612,1
57892,57725,56612,1
57893,57726,59616,1
57895,57727,57096,1
57894,57727,57241,1
57896,57728,57357,1
57897,57729,60177,1
57898,57730,57729,1
57899,57731,57729,1
57900,57732,57729,1
57901,57733,57729,1
57902,57734,57729,1
57903,57735,57729,1
57904,57736,60693,1
57905,57737,60177,1
57906,57738,57241,1
57907,57739,60177,1
57908,57740,60177,1
57909,57741,56687,1
57910,57742,57350,1
57911,57743,60106,1
57912,57744,30010,1
57913,57745,57241,1
57914,57746,56687,1
57915,57747,56612,1
57916,57747,57096,1
57917,57748,56612,1
57918,57749,56612,1
57919,57750,56612,1
57920,57751,56612,1
57921,57752,56796,1
57922,57753,56796,1
57923,57754,56796,1
57924,57755,56796,1
57925,57756,60908,1
57926,57757,56612,1
57927,57758,56612,1
57928,57758,57096,1
57929,57759,56612,1
57930,57760,56612,1
57931,57761,56687,1
57932,57762,56612,1
57933,57762,57096,1
57934,57763,57241,1
57935,57764,56796,1
57936,57765,56796,1
57937,57766,60517,1
57938,57767,60177,1
57939,57768,60543,1
57940,57769,56796,1
57941,57770,57769,1
57942,57771,56796,1
57943,57772,56876,1
57944,57773,56652,1
57946,57774,57096,1
57945,57774,57241,1
57947,57775,56796,1
57948,57776,56796,1
57949,57777,57241,1
57950,57778,56796,1
57951,57779,56796,1
57952,57780,57350,1
57953,57781,57241,1
57954,57782,57102,1
57955,57783,56612,1
57956,57784,11728,1
57957,57785,56612,1
57958,57786,60106,1
57959,57787,60106,1
57960,57788,60107,1
57961,57789,60107,1
57962,57790,60106,1
57963,57791,60106,1
57964,57792,36495,1
57965,57793,56612,1
57966,57794,56612,1
57967,57794,57096,1
57968,57795,56612,1
57969,57795,57096,1
57970,57796,56796,1
57971,57797,56910,1
57972,57798,56796,1
57973,57799,56796,1
57974,57800,56796,1
57975,57801,55856,1
57976,57802,56712,1
57977,57803,56796,1
57978,57804,56796,1
57979,57805,56612,1
57980,57806,60517,1
57981,57807,58769,1
57982,57808,57354,1
57983,57809,57195,1
57984,57810,56612,1
57985,57811,56612,1
57986,57812,57809,1
57987,57813,56612,1
57988,57814,57809,1
57989,57815,56612,1
57990,57816,56612,1
57991,57817,57809,1
57992,57818,57809,1
57993,57819,56612,1
57994,57819,57096,1
57995,57820,56612,1
57996,57820,57096,1
57997,57821,60177,1
57998,57822,60177,1
57999,57823,57809,1
58000,57824,56612,1
58001,57825,57809,1
58002,57826,57809,1
58003,57827,57350,1
58004,57828,57176,1
58005,57829,57241,1
58006,57830,56612,1
58007,57830,57096,1
58008,57831,57241,1
58009,57832,57809,1
58010,57833,56612,1
58011,57834,57809,1
58012,57835,56612,1
58013,57836,56612,1
58014,57836,57096,1
58015,57837,56612,1
58016,57838,57809,1
58017,57839,57809,1
58018,57840,57809,1
58019,57841,56612,1
58020,57842,56612,1
58021,57843,56612,1
58022,57844,57809,1
58023,57845,56612,1
58024,57846,60177,1
58025,57847,57809,1
58026,57848,60177,1
58027,57849,57809,1
58028,57850,56612,1
58029,57850,57096,1
58030,57851,57241,1
58031,57852,57809,1
58032,57853,56612,1
58033,57854,57809,1
58034,57855,56612,1
58035,57856,57809,1
58036,57857,57809,1
58037,57858,57809,1
58038,57859,56612,1
58039,57860,56612,1
58040,57861,27270,1
58041,57862,56612,1
58042,57863,56652,1
58043,57864,57357,1
58044,57865,57350,1
58045,57866,57358,1
58046,57867,57350,1
58047,57868,57354,1
58048,57869,57354,1
58049,57870,57195,1
58050,57871,56796,1
58051,57872,57354,1
58052,57873,57872,1
58053,57874,57354,1
58054,57875,57350,1
58055,57876,57350,1
58056,57877,56612,1
58057,57877,57096,1
58058,57878,56612,1
58059,57879,57350,1
58060,57880,56796,1
58061,57881,56796,1
58062,57882,60177,1
58063,57883,60177,1
58064,57884,56796,1
58065,57885,57370,1
58066,57886,56687,1
58067,57887,56796,1
58068,57888,57195,1
58069,57889,57888,1
58070,57890,56612,1
58071,57891,56612,1
58072,57892,57351,1
58073,57893,57888,1
58074,57894,57241,1
58076,57895,57096,1
58075,57895,57351,1
58077,57896,56612,1
58078,57896,57096,1
58079,57897,60177,1
58080,57898,57888,1
58081,57899,57351,1
58082,57900,57241,1
58083,57901,57888,1
58084,57902,57351,1
58085,57903,56612,1
58086,57903,57096,1
58087,57904,57888,1
58088,57905,60177,1
58090,57906,57096,1
58089,57906,57351,1
58091,57907,56687,1
58092,57908,56687,1
58093,57909,59616,1
58094,57910,57241,1
58095,57911,57888,1
58096,57912,60177,1
58097,57913,60517,1
58098,57914,57351,1
58099,57915,57888,1
58100,57916,57350,1
58101,57917,56612,1
58102,57917,57096,1
58103,57918,57241,1
58104,57919,57241,1
58105,57920,56612,1
58106,57921,56612,1
58107,57921,57096,1
58108,57922,57351,1
58109,57923,56612,1
58110,57924,57888,1
58111,57925,57351,1
58112,57926,57888,1
58113,57927,57351,1
58114,57928,56612,1
58115,57929,57888,1
58116,57930,57351,1
58117,57931,56612,1
58118,57932,57241,1
58119,57933,56687,1
58120,57934,56796,1
58121,57935,57351,1
58122,57936,56652,1
58123,57937,57350,1
58124,57938,57195,1
58125,57939,57938,1
58126,57940,57352,1
58127,57941,57938,1
58128,57942,57352,1
58129,57943,57241,1
58130,57944,57938,1
58131,57945,57352,1
58132,57946,60177,1
58133,57947,57938,1
58135,57948,57096,1
58134,57948,57352,1
58136,57949,57938,1
58137,57950,57352,1
58138,57951,57938,1
58139,57952,57352,1
58140,57953,56687,1
58141,57954,57351,1
58142,57955,60177,1
58143,57956,60543,1
58144,57957,59616,1
58145,57958,59616,1
58146,57959,59616,1
58147,57960,59616,1
58148,57961,59616,1
58149,57962,59616,1
58150,57963,56652,1
58151,57964,57350,1
58152,57965,59616,1
58153,57966,56687,1
58154,57967,60177,1
58155,57968,60177,1
58156,57969,60177,1
58157,57970,59616,1
58158,57971,59616,1
58159,57972,56652,1
58160,57973,59636,1
58161,57974,59636,1
58162,57975,59616,1
58163,57976,59616,1
58164,57977,56652,1
58165,57978,57350,1
58166,57979,56652,1
58167,57980,57350,1
58168,57981,57086,1
58169,57982,60177,1
58170,57983,56652,1
58171,57984,59616,1
58172,57985,59616,1
58173,57986,59616,1
58174,57987,59616,1
58175,57988,59616,1
58176,57989,59616,1
58177,57990,59616,1
58178,57991,60177,1
58179,57992,60177,1
58180,57993,60177,1
58181,57994,60177,1
58182,57995,60177,1
58183,57996,60177,1
58184,57997,56652,1
58185,57998,57350,1
58186,57999,60177,1
58187,58000,56796,1
58188,58001,57354,1
58189,58002,57195,1
58190,58003,57350,1
58191,58004,56612,1
58192,58005,56612,1
58193,58006,56612,1
58194,58007,56612,1
58195,58008,56652,1
58196,58009,57350,1
58197,58010,60517,1
58198,58011,57362,1
58199,58012,60177,1
58200,58013,57350,1
58201,58014,57362,1
58202,58015,57350,1
58203,58016,56612,1
58204,58016,57096,1
58205,58017,57354,1
58206,58018,57354,1
58207,58019,57350,1
58208,58020,57241,1
58209,58021,56612,1
58210,58021,57096,1
58211,58022,56612,1
58212,58023,56612,1
58213,58024,56612,1
58214,58024,57096,1
58215,58025,56612,1
58216,58026,56612,1
58217,58027,57362,1
58218,58028,57358,1
58219,58029,57350,1
58220,58030,57369,1
58221,58031,57155,1
58222,58032,56612,1
58223,58033,56587,1
58224,58034,57369,1
58225,58035,56687,1
58226,58036,56612,1
58227,58036,57096,1
58228,58037,56612,1
58229,58038,57350,1
58230,58039,56612,1
58231,58040,56612,1
58232,58041,56612,1
58233,58042,56612,1
58234,58043,56612,1
58235,58043,57096,1
58236,58044,56612,1
58237,58045,56612,1
58238,58046,56612,1
58239,58046,57096,1
58240,58047,56612,1
58241,58047,57096,1
58242,58048,56612,1
58243,58049,56612,1
58244,58050,56612,1
58245,58051,56612,1
58246,58052,56612,1
58247,58053,56612,1
58248,58053,57096,1
58249,58054,56796,1
58250,58055,60177,1
58251,58056,60177,1
58252,58057,60177,1
58253,58058,56876,1
58254,58059,57354,1
58256,58060,58056,1
58255,58060,58059,1
58257,58061,58059,1
58258,58062,58059,1
58259,58063,56612,1
58260,58064,56687,1
58261,58065,57350,1
58262,58066,56606,1
58263,58067,56653,1
58264,58068,56628,1
58265,58069,56614,1
58266,58070,56614,1
58267,58071,56614,1
58268,58072,56614,1
58269,58073,56628,1
58270,58074,32606,1
58271,58075,35279,1
58272,58076,35279,1
58273,58077,27067,1
58274,58078,31993,1
58275,58079,56693,1
58276,58080,56612,1
58277,58081,56612,1
58278,58081,57096,1
58279,58082,56612,1
58280,58082,57096,1
58281,58083,56612,1
58282,58084,56612,1
58283,58085,56612,1
58284,58086,57241,1
58285,58087,57241,1
58286,58088,56612,1
58287,58089,56612,1
58288,58089,57096,1
58289,58090,56612,1
58290,58091,56612,1
58291,58092,56612,1
58292,58092,57096,1
58294,58093,56612,1
58293,58093,57096,1
58295,58094,56612,1
58296,58095,56612,1
58297,58096,56612,1
58298,58097,56612,1
58299,58098,57241,1
58300,58099,56612,1
58301,58100,56612,1
58302,58101,56653,1
58303,58102,56653,1
58304,58103,56653,1
58305,58104,56653,1
58306,58105,56796,1
58307,58106,56653,1
58308,58107,56653,1
58309,58108,56653,1
58310,58109,56653,1
58311,58110,56653,1
58312,58111,56653,1
58313,58112,56653,1
58314,58113,56653,1
58315,58114,57241,1
58316,58115,56653,1
58317,58116,57241,1
58318,58117,56653,1
58319,58118,56653,1
58320,58119,56653,1
58321,58120,56796,1
58322,58121,56796,1
58323,58122,56653,1
58324,58123,56796,1
58325,58124,56653,1
58326,58125,56653,1
58327,58126,56653,1
58328,58127,56796,1
58329,58128,56796,1
58330,58129,56796,1
58331,58130,56796,1
58332,58131,36495,1
58333,58132,60177,1
58334,58133,59616,1
58335,58134,60177,1
58336,58135,57354,1
58337,58136,56796,1
58338,58137,57241,1
58339,58138,56587,1
58340,58139,57354,1
58342,58140,57096,1
58341,58140,57350,1
58343,58141,56612,1
58344,58141,57096,1
58345,58141,58139,1
58346,58142,56612,1
58347,58142,57096,1
58348,58142,58139,1
58349,58143,56612,1
58350,58143,57096,1
58351,58144,57241,1
58352,58145,56612,1
58353,58145,57096,1
58354,58146,57354,1
58355,58147,56796,1
58356,58148,60104,1
58357,58149,60299,1
58358,58150,56687,1
58359,58151,56612,1
58361,58152,57096,1
58360,58152,57241,1
58362,58153,27463,1
58363,58154,56587,1
58364,58155,56687,1
58365,58156,56612,1
58366,58156,57096,1
58367,58157,59616,1
58368,58158,59616,1
58369,58159,60177,1
58370,58160,60177,1
58371,58161,60177,1
58372,58162,60177,1
58373,58163,59616,1
58374,58164,56719,1
58375,58165,57241,1
58376,58166,57241,1
58377,58167,56587,1
58378,58168,56612,1
58379,58168,57096,1
58380,58169,56612,1
58381,58169,57096,1
58382,58170,60177,1
58383,58171,58172,1
58384,58172,56652,1
58385,58173,56652,1
58386,58174,60517,1
58387,58175,56712,1
58388,58176,57358,1
58389,58177,56455,1
58390,58178,56455,1
58391,58179,56612,1
58392,58179,57096,1
58393,58180,56612,1
58395,58181,57096,1
58394,58181,57350,1
58396,58182,57251,1
58397,58183,56612,1
58398,58184,56612,1
58399,58185,57241,1
58400,58186,56612,1
58401,58187,56612,1
58402,58188,57241,1
58403,58189,56612,1
58404,58190,34437,1
58405,58191,57362,1
58406,58192,57195,1
58407,58193,57195,1
58408,58194,57195,1
58409,58195,56796,1
58410,58196,56796,1
58411,58197,56796,1
58412,58198,56796,1
58413,58199,57350,1
58414,58200,56612,1
58415,58201,56612,1
58416,58202,56612,1
58417,58203,56612,1
58418,58204,56612,1
58419,58205,56612,1
58420,58206,56612,1
58421,58207,56612,1
58422,58208,56612,1
58423,58209,56612,1
58424,58210,56612,1
58425,58211,57195,1
58426,58212,57195,1
58427,58213,57195,1
58428,58214,57195,1
58429,58215,57195,1
58430,58216,57195,1
58431,58217,56796,1
58432,58218,56796,1
58433,58219,57195,1
58434,58220,60107,1
58435,58221,57195,1
58436,58222,57362,1
58437,58223,57350,1
58438,58224,57362,1
58439,58225,57350,1
58440,58226,56652,1
58441,58227,60177,1
58442,58228,60177,1
58443,58229,60177,1
58444,58230,60177,1
58445,58231,60177,1
58446,58232,60177,1
58447,58233,57195,1
58448,58234,57350,1
58449,58235,56612,1
58450,58236,56612,1
58451,58237,56612,1
58452,58237,57096,1
58453,58238,56796,1
58454,58239,57362,1
58455,58240,57350,1
58456,58241,56612,1
58457,58241,57096,1
58458,58242,56612,1
58459,58243,56612,1
58460,58244,56612,1
58461,58245,56612,1
58462,58246,56612,1
58463,58247,56612,1
58464,58248,56712,1
58465,58249,56612,1
58466,58250,56796,1
58467,58251,57362,1
58468,58252,57350,1
58469,58253,56612,1
58470,58253,57096,1
58471,58254,56612,1
58472,58255,56612,1
58473,58256,56612,1
58474,58257,56796,1
58475,58258,56796,1
58476,58259,56612,1
58477,58260,56796,1
58478,58261,56612,1
58479,58262,56796,1
58480,58263,56612,1
58481,58264,56796,1
58482,58265,56796,1
58483,58266,56796,1
58484,58267,56612,1
58485,58268,56796,1
58486,58269,56612,1
58487,58270,56612,1
58488,58271,56796,1
58489,58272,54958,1
58490,58273,56612,1
58491,58274,59616,1
58492,58275,60177,1
58493,58276,60177,1
58494,58277,60177,1
58495,58278,60177,1
58496,58279,57362,1
58497,58280,56612,1
58498,58281,57350,1
58499,58282,56612,1
58500,58283,56612,1
58501,58284,56612,1
58502,58285,56612,1
58503,58285,57096,1
58504,58286,56612,1
58505,58286,57096,1
58506,58287,60177,1
58507,58288,56612,1
58508,58289,59616,1
58509,58290,56612,1
58511,58291,56612,1
58510,58291,57096,1
58512,58292,56612,1
58513,58293,56612,1
58514,58294,56612,1
58515,58295,56612,1
58516,58295,57096,1
58517,58296,60927,1
58518,58297,59616,1
58519,58298,60177,1
58520,58299,57362,1
58521,58300,57350,1
58522,58301,56612,1
58523,58302,57251,1
58524,58303,56612,1
58525,58304,57358,1
58526,58305,57350,1
58527,58306,56612,1
58528,58306,57096,1
58529,58307,56612,1
58530,58307,57096,1
58531,58308,56612,1
58532,58309,57362,1
58533,58310,57350,1
58534,58311,56796,1
58535,58312,57354,1
58536,58313,57350,1
58537,58314,57114,1
58538,58315,57114,1
58539,58316,56693,1
58540,58317,56693,1
58541,58318,35279,1
58542,58319,57114,1
58543,58320,60177,1
58544,58321,35279,1
58545,58322,56612,1
58546,58322,57096,1
58547,58323,56612,1
58548,58323,57096,1
58550,58324,57096,1
58549,58324,57241,1
58551,58325,56612,1
58552,58325,57096,1
58553,58326,57241,1
58555,58327,57096,1
58554,58327,57241,1
58556,58328,56612,1
58557,58329,56612,1
58558,58330,56612,1
58559,58330,57096,1
58560,58331,56612,1
58561,58332,56612,1
58562,58333,56612,1
58563,58333,57096,1
58564,58334,56612,1
58565,58335,56612,1
58566,58335,57096,1
58567,58336,56612,1
58568,58337,56612,1
58569,58338,56612,1
58570,58339,56612,1
58571,58340,56612,1
58572,58341,56612,1
58573,58342,57241,1
58574,58343,56796,1
58575,58344,58345,1
58576,58345,56796,1
58577,58346,58345,1
58578,58347,58345,1
58579,58348,58345,1
58580,58349,58345,1
58581,58350,58345,1
58582,58351,58345,1
58583,58352,58345,1
58584,58353,58345,1
58585,58354,58345,1
58586,58355,58345,1
58587,58356,60826,1
58588,58357,58345,1
58589,58358,60177,1
58590,58359,58345,1
58591,58360,58345,1
58592,58361,58345,1
58593,58362,58345,1
58594,58363,58345,1
58595,58364,58345,1
58596,58365,58345,1
58598,58366,58345,1
58597,58366,60177,1
58599,58367,58345,1
58600,58368,56796,1
58601,58369,58345,1
58602,58370,58345,1
58603,58371,58345,1
58604,58372,58345,1
58605,58373,58345,1
58606,58374,58345,1
58607,58375,56796,1
58608,58376,56796,1
58609,58377,58345,1
58610,58378,56796,1
58611,58379,57358,1
58612,58380,57350,1
58613,58381,57358,1
58615,58382,57096,1
58614,58382,57350,1
58616,58383,57358,1
58617,58384,57350,1
58618,58385,56652,1
58619,58386,57350,1
58620,58387,57358,1
58622,58388,57096,1
58621,58388,57350,1
58623,58389,57358,1
58624,58390,57350,1
58625,58391,56796,1
58626,58392,57369,1
58628,58393,57096,1
58627,58393,57350,1
58629,58394,55910,1
58630,58395,57354,1
58631,58396,57350,1
58632,58397,56612,1
58633,58398,56612,1
58634,58399,56612,1
58635,58400,56612,1
58636,58401,56612,1
58637,58402,56612,1
58638,58403,56612,1
58639,58404,56612,1
58640,58405,57195,1
58641,58406,56796,1
58642,58407,56796,1
58643,58408,59616,1
58644,58409,57354,1
58645,58410,57350,1
58646,58411,60177,1
58647,58412,57086,1
58648,58413,56612,1
58649,58414,60177,1
58650,58415,57354,1
58652,58416,57096,1
58651,58416,57350,1
58653,58417,59616,1
58654,58418,59616,1
58655,58419,56796,1
58656,58420,57241,1
58657,58421,60517,1
58658,58422,58421,1
58659,58423,57362,1
58660,58424,57350,1
58661,58425,57362,1
58662,58426,57350,1
58663,58427,56612,1
58664,58427,57096,1
58665,58428,56612,1
58666,58429,56612,1
58667,58430,56612,1
58668,58430,57096,1
58669,58431,57362,1
58670,58432,57350,1
58671,58433,56796,1
58672,58434,57362,1
58673,58435,57350,1
58674,58436,56612,1
58675,58436,57096,1
58676,58437,56612,1
58677,58438,56612,1
58678,58438,57096,1
58679,58439,56674,1
58680,58440,57358,1
58681,58441,57350,1
58682,58442,57358,1
58684,58443,57096,1
58683,58443,57350,1
58685,58444,57358,1
58686,58445,57350,1
58687,58446,56612,1
58688,58446,57096,1
58689,58447,57354,1
58690,58448,57350,1
58691,58449,57354,1
58692,58450,57350,1
58693,58451,57357,1
58694,58452,57350,1
58695,58453,60177,1
58696,58454,57358,1
58697,58455,57350,1
58698,58456,57358,1
58699,58457,56612,1
58700,58458,57350,1
58701,58459,56612,1
58702,58460,57362,1
58703,58461,57350,1
58704,58462,56687,1
58705,58463,56687,1
58706,58464,56687,1
58707,58465,56687,1
58708,58466,60517,1
58709,58467,60177,1
58710,58468,56652,1
58711,58469,57350,1
58712,58470,57358,1
58713,58471,57350,1
58714,58472,56612,1
58715,58473,60177,1
58716,58474,56652,1
58717,58475,57350,1
58718,58476,57358,1
58719,58477,57350,1
58720,58478,60177,1
58721,58479,56652,1
58723,58480,57096,1
58722,58480,57350,1
58724,58481,56719,1
58725,58481,57354,1
58726,58482,57350,1
58727,58483,57241,1
58728,58484,56796,1
58729,58485,56796,1
58730,58486,57362,1
58731,58487,57350,1
58732,58488,57358,1
58733,58489,56612,1
58734,58489,57096,1
58735,58490,57241,1
58736,58491,56612,1
58737,58492,56612,1
58738,58493,56612,1
58739,58494,57350,1
58740,58495,56612,1
58741,58496,56796,1
58742,58497,57358,1
58743,58498,56612,1
58744,58498,57096,1
58745,58499,57350,1
58746,58500,56687,1
58747,58501,60177,1
58748,58502,60177,1
58749,58503,60177,1
58750,58504,56652,1
58751,58505,56612,1
58752,58505,57096,1
58753,58506,56612,1
58754,58507,57350,1
58755,58508,57358,1
58756,58509,57350,1
58757,58510,57358,1
58758,58511,57350,1
58759,58512,56612,1
58760,58513,56612,1
58761,58514,56612,1
58762,58514,57096,1
58763,58515,56612,1
58764,58516,56612,1
58765,58517,57362,1
58767,58518,57096,1
58766,58518,57350,1
58768,58519,56796,1
58769,58520,57362,1
58770,58521,56612,1
58771,58522,56612,1
58772,58523,57350,1
58773,58524,56612,1
58774,58525,56612,1
58775,58526,56612,1
58776,58527,56612,1
58777,58528,59616,1
58778,58529,56652,1
58779,58530,57369,1
58781,58531,57096,1
58780,58531,57350,1
58782,58532,56796,1
58783,58533,57369,1
58784,58534,56612,1
58785,58535,57241,1
58786,58536,57350,1
58787,58537,59616,1
58788,58538,60177,1
58789,58539,60177,1
58790,58540,60177,1
58791,58541,60177,1
58792,58542,56652,1
58793,58543,57350,1
58794,58544,56612,1
58795,58545,56612,1
58796,58546,60927,1
58797,58547,60177,1
58798,58548,57354,1
58799,58549,57350,1
58800,58550,56612,1
58801,58551,56612,1
58802,58552,56612,1
58803,58552,57096,1
58804,58553,56612,1
58805,58554,56612,1
58806,58555,56612,1
58807,58556,60517,1
58808,58557,57354,1
58809,58558,60177,1
58810,58559,60177,1
58811,58560,56612,1
